Full_name,skin_name,Quality,Exterior,Price
M249（StatTrak™） | O.S.I.P.R. (崭新出厂),M249（StatTrak™） | O.S.I.P.R.,军规级,崭新出厂,13.00
M249（StatTrak™） | O.S.I.P.R. (久经沙场),M249（StatTrak™） | O.S.I.P.R.,军规级,久经沙场,1.90
M249（StatTrak™） | O.S.I.P.R. (破损不堪),M249（StatTrak™） | O.S.I.P.R.,军规级,破损不堪,2.07
M249（StatTrak™） | O.S.I.P.R. (战痕累累),M249（StatTrak™） | O.S.I.P.R.,军规级,战痕累累,2.94
M249（StatTrak™） | O.S.I.P.R. (略有磨损),M249（StatTrak™） | O.S.I.P.R.,军规级,略有磨损,3.76
求生匕首（★） | 深红之网 (崭新出厂),求生匕首（★） | 深红之网,隐秘,崭新出厂,9999.00
求生匕首（★） | 深红之网 (久经沙场),求生匕首（★） | 深红之网,隐秘,久经沙场,2035.99
求生匕首（★） | 深红之网 (破损不堪),求生匕首（★） | 深红之网,隐秘,破损不堪,
求生匕首（★） | 深红之网 (战痕累累),求生匕首（★） | 深红之网,隐秘,战痕累累,1797.20
求生匕首（★） | 深红之网 (略有磨损),求生匕首（★） | 深红之网,隐秘,略有磨损,2900.00
AUG | 湖怪鸟 (崭新出厂),AUG | 湖怪鸟,保密,崭新出厂,53.70
AUG | 湖怪鸟 (久经沙场),AUG | 湖怪鸟,保密,久经沙场,10.99
AUG | 湖怪鸟 (破损不堪),AUG | 湖怪鸟,保密,破损不堪,9.70
AUG | 湖怪鸟 (战痕累累),AUG | 湖怪鸟,保密,战痕累累,9.70
AUG | 湖怪鸟 (略有磨损),AUG | 湖怪鸟,保密,略有磨损,23.96
CZ75 | 做旧手艺 (崭新出厂),CZ75 | 做旧手艺,军规级,崭新出厂,2.14
CZ75 | 做旧手艺 (久经沙场),CZ75 | 做旧手艺,军规级,久经沙场,0.66
CZ75 | 做旧手艺 (破损不堪),CZ75 | 做旧手艺,军规级,破损不堪,0.45
CZ75 | 做旧手艺 (战痕累累),CZ75 | 做旧手艺,军规级,战痕累累,0.43
CZ75 | 做旧手艺 (略有磨损),CZ75 | 做旧手艺,军规级,略有磨损,1.31
P2000 | 海之泡沫 (崭新出厂),P2000 | 海之泡沫,保密,崭新出厂,1343.32
P2000 | 海之泡沫 (略有磨损),P2000 | 海之泡沫,保密,略有磨损,990.00
骷髅匕首（★） | 都市伪装 (崭新出厂),骷髅匕首（★） | 都市伪装,隐秘,崭新出厂,
骷髅匕首（★） | 都市伪装 (久经沙场),骷髅匕首（★） | 都市伪装,隐秘,久经沙场,2669.00
骷髅匕首（★） | 都市伪装 (破损不堪),骷髅匕首（★） | 都市伪装,隐秘,破损不堪,2550.00
骷髅匕首（★） | 都市伪装 (战痕累累),骷髅匕首（★） | 都市伪装,隐秘,战痕累累,2346.00
骷髅匕首（★） | 都市伪装 (略有磨损),骷髅匕首（★） | 都市伪装,隐秘,略有磨损,3100.00
截短霰弹枪 | 贤者涂装 (崭新出厂),截短霰弹枪 | 贤者涂装,消费级,崭新出厂,
截短霰弹枪 | 贤者涂装 (久经沙场),截短霰弹枪 | 贤者涂装,消费级,久经沙场,2.38
截短霰弹枪 | 贤者涂装 (破损不堪),截短霰弹枪 | 贤者涂装,消费级,破损不堪,4.88
截短霰弹枪 | 贤者涂装 (战痕累累),截短霰弹枪 | 贤者涂装,消费级,战痕累累,5.00
截短霰弹枪 | 贤者涂装 (略有磨损),截短霰弹枪 | 贤者涂装,消费级,略有磨损,3.56
加利尔 AR（StatTrak™） | 火箭冰棒 (崭新出厂),加利尔 AR（StatTrak™） | 火箭冰棒,军规级,崭新出厂,93.00
加利尔 AR（StatTrak™） | 火箭冰棒 (久经沙场),加利尔 AR（StatTrak™） | 火箭冰棒,军规级,久经沙场,7.63
加利尔 AR（StatTrak™） | 火箭冰棒 (破损不堪),加利尔 AR（StatTrak™） | 火箭冰棒,军规级,破损不堪,5.24
加利尔 AR（StatTrak™） | 火箭冰棒 (战痕累累),加利尔 AR（StatTrak™） | 火箭冰棒,军规级,战痕累累,4.14
加利尔 AR（StatTrak™） | 火箭冰棒 (略有磨损),加利尔 AR（StatTrak™） | 火箭冰棒,军规级,略有磨损,23.22
MAG-7 | 金属 DDPAT (崭新出厂),MAG-7 | 金属 DDPAT,工业级,崭新出厂,2.52
MAG-7 | 金属 DDPAT (略有磨损),MAG-7 | 金属 DDPAT,工业级,略有磨损,3.50
锯齿爪刀（★） | 致命紫罗兰 (崭新出厂),锯齿爪刀（★） | 致命紫罗兰,隐秘,崭新出厂,
锯齿爪刀（★） | 致命紫罗兰 (久经沙场),锯齿爪刀（★） | 致命紫罗兰,隐秘,久经沙场,2476.43
锯齿爪刀（★） | 致命紫罗兰 (破损不堪),锯齿爪刀（★） | 致命紫罗兰,隐秘,破损不堪,2450.00
锯齿爪刀（★） | 致命紫罗兰 (战痕累累),锯齿爪刀（★） | 致命紫罗兰,隐秘,战痕累累,2222.00
锯齿爪刀（★） | 致命紫罗兰 (略有磨损),锯齿爪刀（★） | 致命紫罗兰,隐秘,略有磨损,3346.66
SSG 08 | 碳素纤维 (崭新出厂),SSG 08 | 碳素纤维,工业级,崭新出厂,14.16
SSG 08 | 碳素纤维 (略有磨损),SSG 08 | 碳素纤维,工业级,略有磨损,21.37
USP 消音版（StatTrak™） | 血清 (崭新出厂),USP 消音版（StatTrak™） | 血清,保密,崭新出厂,599.00
USP 消音版（StatTrak™） | 血清 (久经沙场),USP 消音版（StatTrak™） | 血清,保密,久经沙场,
USP 消音版（StatTrak™） | 血清 (略有磨损),USP 消音版（StatTrak™） | 血清,保密,略有磨损,321.00
流浪者匕首（★） | 表面淬火 (崭新出厂),流浪者匕首（★） | 表面淬火,隐秘,崭新出厂,4885.00
流浪者匕首（★） | 表面淬火 (久经沙场),流浪者匕首（★） | 表面淬火,隐秘,久经沙场,2484.98
流浪者匕首（★） | 表面淬火 (破损不堪),流浪者匕首（★） | 表面淬火,隐秘,破损不堪,2230.00
流浪者匕首（★） | 表面淬火 (战痕累累),流浪者匕首（★） | 表面淬火,隐秘,战痕累累,1959.00
流浪者匕首（★） | 表面淬火 (略有磨损),流浪者匕首（★） | 表面淬火,隐秘,略有磨损,3046.08
AWP | 亡灵之主 (崭新出厂),AWP | 亡灵之主,受限,崭新出厂,66.40
AWP | 亡灵之主 (久经沙场),AWP | 亡灵之主,受限,久经沙场,14.32
AWP | 亡灵之主 (破损不堪),AWP | 亡灵之主,受限,破损不堪,12.84
AWP | 亡灵之主 (战痕累累),AWP | 亡灵之主,受限,战痕累累,14.12
AWP | 亡灵之主 (略有磨损),AWP | 亡灵之主,受限,略有磨损,22.27
格洛克 18 型 | 暮光星系 (崭新出厂),格洛克 18 型 | 暮光星系,保密,崭新出厂,1882.12
格洛克 18 型 | 暮光星系 (久经沙场),格洛克 18 型 | 暮光星系,保密,久经沙场,970.00
格洛克 18 型 | 暮光星系 (略有磨损),格洛克 18 型 | 暮光星系,保密,略有磨损,1500.00
MAG-7（纪念品） | 沙丘之黄 (崭新出厂),MAG-7（纪念品） | 沙丘之黄,消费级,崭新出厂,65.13
MAG-7（纪念品） | 沙丘之黄 (久经沙场),MAG-7（纪念品） | 沙丘之黄,消费级,久经沙场,1.08
MAG-7（纪念品） | 沙丘之黄 (破损不堪),MAG-7（纪念品） | 沙丘之黄,消费级,破损不堪,3.00
MAG-7（纪念品） | 沙丘之黄 (战痕累累),MAG-7（纪念品） | 沙丘之黄,消费级,战痕累累,2.00
MAG-7（纪念品） | 沙丘之黄 (略有磨损),MAG-7（纪念品） | 沙丘之黄,消费级,略有磨损,3.89
双持贝瑞塔（纪念品） | 双涡轮 (崭新出厂),双持贝瑞塔（纪念品） | 双涡轮,保密,崭新出厂,3884.11
双持贝瑞塔（纪念品） | 双涡轮 (久经沙场),双持贝瑞塔（纪念品） | 双涡轮,保密,久经沙场,155.00
双持贝瑞塔（纪念品） | 双涡轮 (破损不堪),双持贝瑞塔（纪念品） | 双涡轮,保密,破损不堪,120.00
双持贝瑞塔（纪念品） | 双涡轮 (战痕累累),双持贝瑞塔（纪念品） | 双涡轮,保密,战痕累累,199.88
双持贝瑞塔（纪念品） | 双涡轮 (略有磨损),双持贝瑞塔（纪念品） | 双涡轮,保密,略有磨损,1095.80
新星（StatTrak™） | 随风 (崭新出厂),新星（StatTrak™） | 随风,军规级,崭新出厂,8.19
新星（StatTrak™） | 随风 (久经沙场),新星（StatTrak™） | 随风,军规级,久经沙场,1.74
新星（StatTrak™） | 随风 (破损不堪),新星（StatTrak™） | 随风,军规级,破损不堪,2.39
新星（StatTrak™） | 随风 (战痕累累),新星（StatTrak™） | 随风,军规级,战痕累累,
新星（StatTrak™） | 随风 (略有磨损),新星（StatTrak™） | 随风,军规级,略有磨损,4.20
刺刀（★ StatTrak™） | 蓝钢 (崭新出厂),刺刀（★ StatTrak™） | 蓝钢,隐秘,崭新出厂,4000.00
刺刀（★ StatTrak™） | 蓝钢 (久经沙场),刺刀（★ StatTrak™） | 蓝钢,隐秘,久经沙场,2676.32
刺刀（★ StatTrak™） | 蓝钢 (破损不堪),刺刀（★ StatTrak™） | 蓝钢,隐秘,破损不堪,
刺刀（★ StatTrak™） | 蓝钢 (战痕累累),刺刀（★ StatTrak™） | 蓝钢,隐秘,战痕累累,
刺刀（★ StatTrak™） | 蓝钢 (略有磨损),刺刀（★ StatTrak™） | 蓝钢,隐秘,略有磨损,3150.00
M4A1 消音型（StatTrak™） | 夜无眠 (崭新出厂),M4A1 消音型（StatTrak™） | 夜无眠,受限,崭新出厂,49.67
M4A1 消音型（StatTrak™） | 夜无眠 (久经沙场),M4A1 消音型（StatTrak™） | 夜无眠,受限,久经沙场,19.97
M4A1 消音型（StatTrak™） | 夜无眠 (破损不堪),M4A1 消音型（StatTrak™） | 夜无眠,受限,破损不堪,37.63
M4A1 消音型（StatTrak™） | 夜无眠 (战痕累累),M4A1 消音型（StatTrak™） | 夜无眠,受限,战痕累累,49.28
M4A1 消音型（StatTrak™） | 夜无眠 (略有磨损),M4A1 消音型（StatTrak™） | 夜无眠,受限,略有磨损,24.94
双持贝瑞塔 | 人工染色 (崭新出厂),双持贝瑞塔 | 人工染色,工业级,崭新出厂,3.14
双持贝瑞塔 | 人工染色 (久经沙场),双持贝瑞塔 | 人工染色,工业级,久经沙场,0.81
双持贝瑞塔 | 人工染色 (破损不堪),双持贝瑞塔 | 人工染色,工业级,破损不堪,0.83
双持贝瑞塔 | 人工染色 (战痕累累),双持贝瑞塔 | 人工染色,工业级,战痕累累,0.74
双持贝瑞塔 | 人工染色 (略有磨损),双持贝瑞塔 | 人工染色,工业级,略有磨损,1.38
锯齿爪刀（★） | 人工染色 (崭新出厂),锯齿爪刀（★） | 人工染色,隐秘,崭新出厂,
锯齿爪刀（★） | 人工染色 (久经沙场),锯齿爪刀（★） | 人工染色,隐秘,久经沙场,2749.00
锯齿爪刀（★） | 人工染色 (破损不堪),锯齿爪刀（★） | 人工染色,隐秘,破损不堪,2700.00
锯齿爪刀（★） | 人工染色 (战痕累累),锯齿爪刀（★） | 人工染色,隐秘,战痕累累,2660.00
锯齿爪刀（★） | 人工染色 (略有磨损),锯齿爪刀（★） | 人工染色,隐秘,略有磨损,3144.00
P2000（StatTrak™） | 盘根错节 (崭新出厂),P2000（StatTrak™） | 盘根错节,军规级,崭新出厂,5.72
P2000（StatTrak™） | 盘根错节 (久经沙场),P2000（StatTrak™） | 盘根错节,军规级,久经沙场,0.86
P2000（StatTrak™） | 盘根错节 (破损不堪),P2000（StatTrak™） | 盘根错节,军规级,破损不堪,0.58
P2000（StatTrak™） | 盘根错节 (战痕累累),P2000（StatTrak™） | 盘根错节,军规级,战痕累累,0.67
P2000（StatTrak™） | 盘根错节 (略有磨损),P2000（StatTrak™） | 盘根错节,军规级,略有磨损,1.69
沙漠之鹰（StatTrak™） | 蛊惑之色 (崭新出厂),沙漠之鹰（StatTrak™） | 蛊惑之色,保密,崭新出厂,1450.00
沙漠之鹰（StatTrak™） | 蛊惑之色 (略有磨损),沙漠之鹰（StatTrak™） | 蛊惑之色,保密,略有磨损,1200.00
AWP | 死神 (崭新出厂),AWP | 死神,保密,崭新出厂,51.38
AWP | 死神 (久经沙场),AWP | 死神,保密,久经沙场,11.42
AWP | 死神 (破损不堪),AWP | 死神,保密,破损不堪,18.88
AWP | 死神 (战痕累累),AWP | 死神,保密,战痕累累,12.80
AWP | 死神 (略有磨损),AWP | 死神,保密,略有磨损,24.25
XM1014（StatTrak™） | 斯康里娅 (崭新出厂),XM1014（StatTrak™） | 斯康里娅,军规级,崭新出厂,14.03
XM1014（StatTrak™） | 斯康里娅 (久经沙场),XM1014（StatTrak™） | 斯康里娅,军规级,久经沙场,2.43
XM1014（StatTrak™） | 斯康里娅 (破损不堪),XM1014（StatTrak™） | 斯康里娅,军规级,破损不堪,2.00
XM1014（StatTrak™） | 斯康里娅 (战痕累累),XM1014（StatTrak™） | 斯康里娅,军规级,战痕累累,2.00
XM1014（StatTrak™） | 斯康里娅 (略有磨损),XM1014（StatTrak™） | 斯康里娅,军规级,略有磨损,6.76
折叠刀（★） | 自动化 (崭新出厂),折叠刀（★） | 自动化,隐秘,崭新出厂,5999.00
折叠刀（★） | 自动化 (久经沙场),折叠刀（★） | 自动化,隐秘,久经沙场,2599.99
折叠刀（★） | 自动化 (破损不堪),折叠刀（★） | 自动化,隐秘,破损不堪,2328.00
折叠刀（★） | 自动化 (战痕累累),折叠刀（★） | 自动化,隐秘,战痕累累,2080.00
折叠刀（★） | 自动化 (略有磨损),折叠刀（★） | 自动化,隐秘,略有磨损,3189.00
R8 左轮手枪（StatTrak™） | 稳 (崭新出厂),R8 左轮手枪（StatTrak™） | 稳,军规级,崭新出厂,6.58
R8 左轮手枪（StatTrak™） | 稳 (久经沙场),R8 左轮手枪（StatTrak™） | 稳,军规级,久经沙场,1.09
R8 左轮手枪（StatTrak™） | 稳 (破损不堪),R8 左轮手枪（StatTrak™） | 稳,军规级,破损不堪,0.83
R8 左轮手枪（StatTrak™） | 稳 (战痕累累),R8 左轮手枪（StatTrak™） | 稳,军规级,战痕累累,0.81
R8 左轮手枪（StatTrak™） | 稳 (略有磨损),R8 左轮手枪（StatTrak™） | 稳,军规级,略有磨损,1.48
双持贝瑞塔 | 碎片 (崭新出厂),双持贝瑞塔 | 碎片,军规级,崭新出厂,2.36
双持贝瑞塔 | 碎片 (久经沙场),双持贝瑞塔 | 碎片,军规级,久经沙场,0.86
双持贝瑞塔 | 碎片 (破损不堪),双持贝瑞塔 | 碎片,军规级,破损不堪,1.38
双持贝瑞塔 | 碎片 (战痕累累),双持贝瑞塔 | 碎片,军规级,战痕累累,0.96
双持贝瑞塔 | 碎片 (略有磨损),双持贝瑞塔 | 碎片,军规级,略有磨损,1.83
AUG | 席德.米德 (崭新出厂),AUG | 席德.米德,保密,崭新出厂,65.16
AUG | 席德.米德 (久经沙场),AUG | 席德.米德,保密,久经沙场,12.06
AUG | 席德.米德 (破损不堪),AUG | 席德.米德,保密,破损不堪,18.41
AUG | 席德.米德 (战痕累累),AUG | 席德.米德,保密,战痕累累,9.77
AUG | 席德.米德 (略有磨损),AUG | 席德.米德,保密,略有磨损,25.71
短剑（★ StatTrak™） | 表面淬火 (崭新出厂),短剑（★ StatTrak™） | 表面淬火,隐秘,崭新出厂,6666.66
短剑（★ StatTrak™） | 表面淬火 (久经沙场),短剑（★ StatTrak™） | 表面淬火,隐秘,久经沙场,3388.00
短剑（★ StatTrak™） | 表面淬火 (破损不堪),短剑（★ StatTrak™） | 表面淬火,隐秘,破损不堪,2329.67
短剑（★ StatTrak™） | 表面淬火 (战痕累累),短剑（★ StatTrak™） | 表面淬火,隐秘,战痕累累,2250.00
短剑（★ StatTrak™） | 表面淬火 (略有磨损),短剑（★ StatTrak™） | 表面淬火,隐秘,略有磨损,3200.00
新星（纪念品） | 流沙 (崭新出厂),新星（纪念品） | 流沙,军规级,崭新出厂,14.50
新星（纪念品） | 流沙 (久经沙场),新星（纪念品） | 流沙,军规级,久经沙场,1.80
新星（纪念品） | 流沙 (破损不堪),新星（纪念品） | 流沙,军规级,破损不堪,3.50
新星（纪念品） | 流沙 (战痕累累),新星（纪念品） | 流沙,军规级,战痕累累,3.90
新星（纪念品） | 流沙 (略有磨损),新星（纪念品） | 流沙,军规级,略有磨损,3.80
USP 消音版（StatTrak™） | 印花集 (崭新出厂),USP 消音版（StatTrak™） | 印花集,隐秘,崭新出厂,2852.14
USP 消音版（StatTrak™） | 印花集 (久经沙场),USP 消音版（StatTrak™） | 印花集,隐秘,久经沙场,722.50
USP 消音版（StatTrak™） | 印花集 (破损不堪),USP 消音版（StatTrak™） | 印花集,隐秘,破损不堪,747.00
USP 消音版（StatTrak™） | 印花集 (战痕累累),USP 消音版（StatTrak™） | 印花集,隐秘,战痕累累,550.00
USP 消音版（StatTrak™） | 印花集 (略有磨损),USP 消音版（StatTrak™） | 印花集,隐秘,略有磨损,1315.00
P250（纪念品） | 设施系列·草图 (崭新出厂),P250（纪念品） | 设施系列·草图,消费级,崭新出厂,1.90
P250（纪念品） | 设施系列·草图 (久经沙场),P250（纪念品） | 设施系列·草图,消费级,久经沙场,0.70
P250（纪念品） | 设施系列·草图 (破损不堪),P250（纪念品） | 设施系列·草图,消费级,破损不堪,1.16
P250（纪念品） | 设施系列·草图 (战痕累累),P250（纪念品） | 设施系列·草图,消费级,战痕累累,1.70
P250（纪念品） | 设施系列·草图 (略有磨损),P250（纪念品） | 设施系列·草图,消费级,略有磨损,1.48
刺刀（★） | 黑色层压板 (崭新出厂),刺刀（★） | 黑色层压板,隐秘,崭新出厂,5130.00
刺刀（★） | 黑色层压板 (久经沙场),刺刀（★） | 黑色层压板,隐秘,久经沙场,2861.14
刺刀（★） | 黑色层压板 (破损不堪),刺刀（★） | 黑色层压板,隐秘,破损不堪,2698.00
刺刀（★） | 黑色层压板 (战痕累累),刺刀（★） | 黑色层压板,隐秘,战痕累累,2899.00
刺刀（★） | 黑色层压板 (略有磨损),刺刀（★） | 黑色层压板,隐秘,略有磨损,3198.99
USP 消音版 | 锁定 (崭新出厂),USP 消音版 | 锁定,保密,崭新出厂,1277.82
USP 消音版 | 锁定 (久经沙场),USP 消音版 | 锁定,保密,久经沙场,1199.00
USP 消音版 | 锁定 (破损不堪),USP 消音版 | 锁定,保密,破损不堪,
USP 消音版 | 锁定 (战痕累累),USP 消音版 | 锁定,保密,战痕累累,
USP 消音版 | 锁定 (略有磨损),USP 消音版 | 锁定,保密,略有磨损,1280.00
XM1014 | 狻猊 (崭新出厂),XM1014 | 狻猊,军规级,崭新出厂,14.15
XM1014 | 狻猊 (久经沙场),XM1014 | 狻猊,军规级,久经沙场,2.37
XM1014 | 狻猊 (破损不堪),XM1014 | 狻猊,军规级,破损不堪,1.61
XM1014 | 狻猊 (战痕累累),XM1014 | 狻猊,军规级,战痕累累,2.50
XM1014 | 狻猊 (略有磨损),XM1014 | 狻猊,军规级,略有磨损,3.50
SCAR-20 | 深红之网 (崭新出厂),SCAR-20 | 深红之网,军规级,崭新出厂,194.22
SCAR-20 | 深红之网 (久经沙场),SCAR-20 | 深红之网,军规级,久经沙场,22.00
SCAR-20 | 深红之网 (破损不堪),SCAR-20 | 深红之网,军规级,破损不堪,
SCAR-20 | 深红之网 (战痕累累),SCAR-20 | 深红之网,军规级,战痕累累,23.99
SCAR-20 | 深红之网 (略有磨损),SCAR-20 | 深红之网,军规级,略有磨损,29.99
SSG 08（StatTrak™） | 幽灵战士 (崭新出厂),SSG 08（StatTrak™） | 幽灵战士,受限,崭新出厂,86.06
SSG 08（StatTrak™） | 幽灵战士 (久经沙场),SSG 08（StatTrak™） | 幽灵战士,受限,久经沙场,11.22
SSG 08（StatTrak™） | 幽灵战士 (破损不堪),SSG 08（StatTrak™） | 幽灵战士,受限,破损不堪,7.91
SSG 08（StatTrak™） | 幽灵战士 (战痕累累),SSG 08（StatTrak™） | 幽灵战士,受限,战痕累累,6.94
SSG 08（StatTrak™） | 幽灵战士 (略有磨损),SSG 08（StatTrak™） | 幽灵战士,受限,略有磨损,26.00
