Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,1400,当前在售(9)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,988,当前在售(9)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,899.5,当前在售(9)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,850,当前在售(9)
2023-6-2 20:18,P2000 | 寻路者 (略有磨损) ,工业级,普通,手枪,略有磨损,85.87,当前在售(15)
2023-6-2 20:18,P2000 | 寻路者 (崭新出厂),工业级,普通,手枪,崭新出厂,94.78,当前在售(15)
2023-6-2 20:18,P2000 | 寻路者 (久经沙场),工业级,普通,手枪,久经沙场,85.13,当前在售(15)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 人工染色 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,997,当前在售(6)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,18888,当前在售(6)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,764.5,当前在售(6)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1240,当前在售(6)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,887.48,当前在售(6)
2023-6-2 20:18,蝴蝶刀（★） | 噩梦之夜 (略有磨损) ,隐秘,★,匕首,略有磨损,7170,当前在售(129)
2023-6-2 20:18,蝴蝶刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,14300,当前在售(129)
2023-6-2 20:18,蝴蝶刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,5199,当前在售(129)
2023-6-2 20:18,蝴蝶刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,4830,当前在售(129)
2023-6-2 20:18,蝴蝶刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,4569.5,当前在售(129)
2023-6-2 20:18,SG 553 | 意式拉力 (略有磨损) ,保密,普通,步枪,略有磨损,405,当前在售(686)
2023-6-2 20:18,SG 553 | 意式拉力 (崭新出厂),保密,普通,步枪,崭新出厂,1075,当前在售(686)
2023-6-2 20:18,SG 553 | 意式拉力 (久经沙场),保密,普通,步枪,久经沙场,191.5,当前在售(686)
2023-6-2 20:18,SG 553 | 意式拉力 (破损不堪),保密,普通,步枪,破损不堪,83.8,当前在售(686)
2023-6-2 20:18,SG 553 | 意式拉力 (战痕累累),保密,普通,步枪,战痕累累,59,当前在售(686)
2023-6-2 20:18,UMP-45 | 白骨之堆 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,36.88,当前在售(57)
2023-6-2 20:18,UMP-45 | 白骨之堆 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,82.2,当前在售(57)
2023-6-2 20:18,UMP-45 | 白骨之堆 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,34.29,当前在售(57)
2023-6-2 20:18,蝴蝶刀（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,5498.5,当前在售(114)
2023-6-2 20:18,蝴蝶刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,6748,当前在售(114)
2023-6-2 20:18,蝴蝶刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,5130,当前在售(114)
2023-6-2 20:18,蝴蝶刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,4915,当前在售(114)
2023-6-2 20:18,蝴蝶刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,4780,当前在售(114)
2023-6-2 20:18,P2000 | 致命红蝎 (略有磨损) ,受限,普通,手枪,略有磨损,94.6,当前在售(18)
2023-6-2 20:18,P2000 | 致命红蝎 (崭新出厂),受限,普通,手枪,崭新出厂,63.5,当前在售(18)
2023-6-2 20:18,SG 553 | 电子脉冲 (略有磨损) ,受限,普通,步枪,略有磨损,24.38,当前在售(637)
2023-6-2 20:18,SG 553 | 电子脉冲 (久经沙场),受限,普通,步枪,久经沙场,12.7,当前在售(637)
2023-6-2 20:18,SG 553 | 电子脉冲 (破损不堪),受限,普通,步枪,破损不堪,11.74,当前在售(637)
2023-6-2 20:18,SG 553 | 电子脉冲 (战痕累累),受限,普通,步枪,战痕累累,13,当前在售(637)
2023-6-2 20:18,UMP-45（纪念品） | 辐射警告 (略有磨损) ,工业级,纪念品,微型冲锋枪,略有磨损,57.92,当前在售(57)
2023-6-2 20:18,UMP-45（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,583.5,当前在售(57)
2023-6-2 20:18,UMP-45（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,22,当前在售(57)
2023-6-2 20:18,UMP-45（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,24.73,当前在售(57)
2023-6-2 20:18,UMP-45（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,19.06,当前在售(57)
2023-6-2 20:18,SG 553 | 浪花穿孔 (略有磨损) ,消费级,普通,步枪,略有磨损,0.19,当前在售(664)
2023-6-2 20:18,SG 553 | 浪花穿孔 (崭新出厂),消费级,普通,步枪,崭新出厂,1.1,当前在售(664)
2023-6-2 20:18,SG 553 | 浪花穿孔 (久经沙场),消费级,普通,步枪,久经沙场,0.14,当前在售(664)
2023-6-2 20:18,SG 553 | 浪花穿孔 (破损不堪),消费级,普通,步枪,破损不堪,0.14,当前在售(664)
2023-6-2 20:18,SG 553 | 浪花穿孔 (战痕累累),消费级,普通,步枪,战痕累累,0.11,当前在售(664)
2023-6-2 20:18,P2000 | 林间猎者 (略有磨损) ,受限,普通,手枪,略有磨损,70.3,当前在售(14)
2023-6-2 20:18,P2000 | 林间猎者 (崭新出厂),受限,普通,手枪,崭新出厂,79.75,当前在售(14)
2023-6-2 20:18,P2000 | 林间猎者 (久经沙场),受限,普通,手枪,久经沙场,41.26,当前在售(14)
2023-6-2 20:18,P2000 | 林间猎者 (破损不堪),受限,普通,手枪,破损不堪,49.75,当前在售(14)
2023-6-2 20:18,P2000 | 林间猎者 (战痕累累),受限,普通,手枪,战痕累累,39.26,当前在售(14)
2023-6-2 20:18,蝴蝶刀（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,6899,当前在售(119)
2023-6-2 20:18,蝴蝶刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8599,当前在售(119)
2023-6-2 20:18,蝴蝶刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,6615,当前在售(119)
2023-6-2 20:18,蝴蝶刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,6344,当前在售(119)
2023-6-2 20:18,蝴蝶刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,6393.5,当前在售(119)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 蓝钢 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,995,当前在售(4)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5000,当前在售(4)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,820.3,当前在售(4)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,850,当前在售(4)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,999.5,当前在售(4)
2023-6-2 20:18,SG 553（纪念品） | 辐射警告 (略有磨损) ,工业级,纪念品,步枪,略有磨损,13.79,当前在售(598)
2023-6-2 20:18,SG 553（纪念品） | 辐射警告 (崭新出厂),工业级,纪念品,步枪,崭新出厂,56.76,当前在售(598)
2023-6-2 20:18,SG 553（纪念品） | 辐射警告 (久经沙场),工业级,纪念品,步枪,久经沙场,4.12,当前在售(598)
2023-6-2 20:18,SG 553（纪念品） | 辐射警告 (破损不堪),工业级,纪念品,步枪,破损不堪,10.18,当前在售(598)
2023-6-2 20:18,SG 553（纪念品） | 辐射警告 (战痕累累),工业级,纪念品,步枪,战痕累累,5.2,当前在售(598)
2023-6-2 20:18,蝴蝶刀（★） | 自由之手 (略有磨损) ,隐秘,★,匕首,略有磨损,7774.5,当前在售(109)
2023-6-2 20:18,蝴蝶刀（★） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,8880,当前在售(109)
2023-6-2 20:18,蝴蝶刀（★） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,6666,当前在售(109)
2023-6-2 20:18,蝴蝶刀（★） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,5650,当前在售(109)
2023-6-2 20:18,蝴蝶刀（★） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,5332,当前在售(109)
2023-6-2 20:18,P2000 | 廉价皮革 (略有磨损) ,工业级,普通,手枪,略有磨损,150,当前在售(7)
2023-6-2 20:18,P2000 | 廉价皮革 (崭新出厂),工业级,普通,手枪,崭新出厂,107.99,当前在售(7)
2023-6-2 20:18,P2000 | 廉价皮革 (久经沙场),工业级,普通,手枪,久经沙场,40.27,当前在售(7)
2023-6-2 20:18,P2000 | 廉价皮革 (破损不堪),工业级,普通,手枪,破损不堪,49,当前在售(7)
2023-6-2 20:18,P2000 | 廉价皮革 (战痕累累),工业级,普通,手枪,战痕累累,99,当前在售(7)
2023-6-2 20:18,UMP-45 | 合金绽放 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,29,当前在售(14)
2023-6-2 20:18,UMP-45 | 合金绽放 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,29.65,当前在售(14)
2023-6-2 20:18,UMP-45 | 合金绽放 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,28.38,当前在售(14)
2023-6-2 20:18,UMP-45 | 合金绽放 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,30,当前在售(14)
2023-6-2 20:18,UMP-45 | 合金绽放 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,29.89,当前在售(14)
2023-6-2 20:18,蝴蝶刀（★） | 黑色层压板 (略有磨损) ,隐秘,★,匕首,略有磨损,9098.5,当前在售(107)
2023-6-2 20:18,蝴蝶刀（★） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,11650,当前在售(107)
2023-6-2 20:18,蝴蝶刀（★） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,8500,当前在售(107)
2023-6-2 20:18,蝴蝶刀（★） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,7300,当前在售(107)
2023-6-2 20:18,蝴蝶刀（★） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,7199.99,当前在售(107)
2023-6-2 20:18,P2000 | 坚固链甲 (略有磨损) ,军规级,普通,手枪,略有磨损,498.5,当前在售(15)
2023-6-2 20:18,P2000 | 坚固链甲 (崭新出厂),军规级,普通,手枪,崭新出厂,537.5,当前在售(15)
2023-6-2 20:18,P2000 | 坚固链甲 (久经沙场),军规级,普通,手枪,久经沙场,800,当前在售(15)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 多普勒 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,7555,当前在售(2)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2100,当前在售(2)
2023-6-2 20:18,P2000 | 银质 (略有磨损) ,军规级,普通,手枪,略有磨损,197.96,当前在售(9)
2023-6-2 20:18,P2000 | 银质 (崭新出厂),军规级,普通,手枪,崭新出厂,106.97,当前在售(9)
2023-6-2 20:18,SG 553 | 豹灯蛾 (略有磨损) ,受限,普通,步枪,略有磨损,7.67,当前在售(532)
2023-6-2 20:18,SG 553 | 豹灯蛾 (崭新出厂),受限,普通,步枪,崭新出厂,14.3,当前在售(532)
2023-6-2 20:18,SG 553 | 豹灯蛾 (久经沙场),受限,普通,步枪,久经沙场,4.29,当前在售(532)
2023-6-2 20:18,SG 553 | 豹灯蛾 (破损不堪),受限,普通,步枪,破损不堪,3.51,当前在售(532)
2023-6-2 20:18,SG 553 | 豹灯蛾 (战痕累累),受限,普通,步枪,战痕累累,3.24,当前在售(532)
2023-6-2 20:18,UMP-45（StatTrak™） | 白骨之堆 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,47.55,当前在售(46)
2023-6-2 20:18,UMP-45（StatTrak™） | 白骨之堆 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,223.24,当前在售(46)
2023-6-2 20:18,UMP-45（StatTrak™） | 白骨之堆 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,48.95,当前在售(46)
2023-6-2 20:18,蝴蝶刀（★） | 北方森林 (略有磨损) ,隐秘,★,匕首,略有磨损,5388,当前在售(104)
2023-6-2 20:18,蝴蝶刀（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,8199,当前在售(104)
2023-6-2 20:18,蝴蝶刀（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,4540,当前在售(104)
2023-6-2 20:18,蝴蝶刀（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,4245,当前在售(104)
2023-6-2 20:18,蝴蝶刀（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,4228.99,当前在售(104)
2023-6-2 20:18,SG 553（StatTrak™） | 阿罗哈 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,1.65,当前在售(494)
2023-6-2 20:18,SG 553（StatTrak™） | 阿罗哈 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,3.83,当前在售(494)
2023-6-2 20:18,SG 553（StatTrak™） | 阿罗哈 (久经沙场),军规级,StatTrak™,步枪,久经沙场,0.94,当前在售(494)
2023-6-2 20:18,SG 553（StatTrak™） | 阿罗哈 (破损不堪),军规级,StatTrak™,步枪,破损不堪,0.87,当前在售(494)
2023-6-2 20:18,SG 553（StatTrak™） | 阿罗哈 (战痕累累),军规级,StatTrak™,步枪,战痕累累,0.7,当前在售(494)
2023-6-2 20:18,P2000（StatTrak™） | 林间猎者 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,117,当前在售(11)
2023-6-2 20:18,P2000（StatTrak™） | 林间猎者 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,185.07,当前在售(11)
2023-6-2 20:18,P2000（StatTrak™） | 林间猎者 (久经沙场),受限,StatTrak™,手枪,久经沙场,67,当前在售(11)
2023-6-2 20:18,P2000（StatTrak™） | 林间猎者 (破损不堪),受限,StatTrak™,手枪,破损不堪,60.8,当前在售(11)
2023-6-2 20:18,P2000（StatTrak™） | 林间猎者 (战痕累累),受限,StatTrak™,手枪,战痕累累,53,当前在售(11)
2023-6-2 20:18,SG 553 | 幻影 (略有磨损) ,受限,普通,步枪,略有磨损,4.73,当前在售(484)
2023-6-2 20:18,SG 553 | 幻影 (崭新出厂),受限,普通,步枪,崭新出厂,8.48,当前在售(484)
2023-6-2 20:18,SG 553 | 幻影 (久经沙场),受限,普通,步枪,久经沙场,3.82,当前在售(484)
2023-6-2 20:18,SG 553 | 幻影 (破损不堪),受限,普通,步枪,破损不堪,2.87,当前在售(484)
2023-6-2 20:18,SG 553 | 幻影 (战痕累累),受限,普通,步枪,战痕累累,2.83,当前在售(484)
2023-6-2 20:18,P2000（StatTrak™） | 海之泡沫 (略有磨损) ,保密,StatTrak™,手枪,略有磨损,2188,当前在售(6)
2023-6-2 20:18,P2000（StatTrak™） | 海之泡沫 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,2277,当前在售(6)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 深红之网 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2780,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1258.99,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1020,当前在售(3)
2023-6-2 20:18,蝴蝶刀（★） | 狩猎网格 (略有磨损) ,隐秘,★,匕首,略有磨损,4650,当前在售(91)
2023-6-2 20:18,蝴蝶刀（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,6119.5,当前在售(91)
2023-6-2 20:18,蝴蝶刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,4225,当前在售(91)
2023-6-2 20:18,蝴蝶刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,4199.5,当前在售(91)
2023-6-2 20:18,蝴蝶刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,4227,当前在售(91)
2023-6-2 20:18,UMP-45（StatTrak™） | 金铋辉煌 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,40,当前在售(34)
2023-6-2 20:18,UMP-45（StatTrak™） | 金铋辉煌 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,66.45,当前在售(34)
2023-6-2 20:18,UMP-45（StatTrak™） | 金铋辉煌 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,19.1,当前在售(34)
2023-6-2 20:18,UMP-45（StatTrak™） | 金铋辉煌 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,15.65,当前在售(34)
2023-6-2 20:18,UMP-45（StatTrak™） | 金铋辉煌 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,14.1,当前在售(34)
2023-6-2 20:18,SG 553（纪念品） | 废墟丛生 (略有磨损) ,消费级,纪念品,步枪,略有磨损,0.21,当前在售(429)
2023-6-2 20:18,SG 553（纪念品） | 废墟丛生 (崭新出厂),消费级,纪念品,步枪,崭新出厂,1.1,当前在售(429)
2023-6-2 20:18,SG 553（纪念品） | 废墟丛生 (久经沙场),消费级,纪念品,步枪,久经沙场,0.09,当前在售(429)
2023-6-2 20:18,SG 553（纪念品） | 废墟丛生 (破损不堪),消费级,纪念品,步枪,破损不堪,0.18,当前在售(429)
2023-6-2 20:18,SG 553（纪念品） | 废墟丛生 (战痕累累),消费级,纪念品,步枪,战痕累累,0.18,当前在售(429)
2023-6-2 20:18,UMP-45（StatTrak™） | 合金绽放 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,28.75,当前在售(30)
2023-6-2 20:18,UMP-45（StatTrak™） | 合金绽放 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,34.99,当前在售(30)
2023-6-2 20:18,UMP-45（StatTrak™） | 合金绽放 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,21.71,当前在售(30)
2023-6-2 20:18,UMP-45（StatTrak™） | 合金绽放 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,26,当前在售(30)
2023-6-2 20:18,UMP-45（StatTrak™） | 合金绽放 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,19.34,当前在售(30)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 致命紫罗兰 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1599,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,6000,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,803,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,900,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,778,当前在售(3)
2023-6-2 20:18,P2000 | 海之泡沫 (略有磨损) ,保密,普通,手枪,略有磨损,1084,当前在售(6)
2023-6-2 20:18,P2000 | 海之泡沫 (崭新出厂),保密,普通,手枪,崭新出厂,1148.9,当前在售(6)
2023-6-2 20:18,SG 553 | 轻空 (略有磨损) ,军规级,普通,步枪,略有磨损,0.89,当前在售(357)
2023-6-2 20:18,SG 553 | 轻空 (崭新出厂),军规级,普通,步枪,崭新出厂,1.6,当前在售(357)
2023-6-2 20:18,SG 553 | 轻空 (久经沙场),军规级,普通,步枪,久经沙场,0.58,当前在售(357)
2023-6-2 20:18,SG 553 | 轻空 (破损不堪),军规级,普通,步枪,破损不堪,0.61,当前在售(357)
2023-6-2 20:18,SG 553 | 轻空 (战痕累累),军规级,普通,步枪,战痕累累,0.63,当前在售(357)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 噩梦之夜 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1150,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,789.99,当前在售(3)
2023-6-2 20:18,暗影双匕（★ StatTrak™） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,850,当前在售(3)
2023-6-2 20:18,P2000（纪念品） | 坚毅大理石纹 (略有磨损) ,工业级,纪念品,手枪,略有磨损,355,当前在售(3)
2023-6-2 20:18,P2000（纪念品） | 坚毅大理石纹 (久经沙场),工业级,纪念品,手枪,久经沙场,132,当前在售(3)
2023-6-2 20:18,P2000（纪念品） | 坚毅大理石纹 (破损不堪),工业级,纪念品,手枪,破损不堪,1000,当前在售(3)
2023-6-2 20:18,P2000（纪念品） | 坚毅大理石纹 (战痕累累),工业级,纪念品,手枪,战痕累累,232.9,当前在售(3)
